"id","name","code","user_type_id/id","group_id/id","chart_template_id/id","tax_ids/id","reconcile","note"
"pcg_2742","Titres participatifs","2742","account.data_account_type_non_current_assets","l10n_ohada.gc_274","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2743","Certificats d’investissement","2743","account.data_account_type_non_current_assets","l10n_ohada.gc_274","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2744","Parts de fonds commun de placement (F.C.P.)","2744","account.data_account_type_non_current_assets","l10n_ohada.gc_274","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2745","Obligations","2745","account.data_account_type_non_current_assets","l10n_ohada.gc_274","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2746","Actions ou parts propres","2746","account.data_account_type_non_current_assets","l10n_ohada.gc_274","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2748","Autres titres immobilisés","2748","account.data_account_type_non_current_assets","l10n_ohada.gc_274","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2751","Dépôts pour loyers d’avance","2751","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2752","Dépôts pour l’électricité","2752","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2753","Dépôts pour l’eau","2753","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2754","Dépôts pour le gaz","2754","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2755","Dépôts pour le téléphone, le télex, la télécopie","2755","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2756","Cautionnements sur marchés publics","2756","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2757","Cautionnements sur autres opérations","2757","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2758","Autres dépôts et cautionnements","2758","account.data_account_type_non_current_assets","l10n_ohada.gc_275","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2761","Prêts et créances non commerciales","2761","account.data_account_type_non_current_assets","l10n_ohada.gc_276","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2762","Prêts au personnel","2762","account.data_account_type_non_current_assets","l10n_ohada.gc_276","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2763","Créances sur l'Etat","2763","account.data_account_type_non_current_assets","l10n_ohada.gc_276","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2764","Titres immobilisés","2764","account.data_account_type_non_current_assets","l10n_ohada.gc_276","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2765","Dépôts et cautionnements versés","2765","account.data_account_type_non_current_assets","l10n_ohada.gc_276","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2767","Créances rattachées à des participations","2767","account.data_account_type_non_current_assets","l10n_ohada.gc_276","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2768","Immobilisations financières diverses","2768","account.data_account_type_non_current_assets","l10n_ohada.gc_276","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2771","Créances rattachées à des participations (groupe)","2771","account.data_account_type_non_current_assets","l10n_ohada.gc_277","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2772","Créances rattachées à des participations (hors groupe)","2772","account.data_account_type_non_current_assets","l10n_ohada.gc_277","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2773","Créances rattachées à des sociétés en participation","2773","account.data_account_type_non_current_assets","l10n_ohada.gc_277","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2774","Avances à des Groupements d'intérêt économique (G.I.E.)","2774","account.data_account_type_non_current_assets","l10n_ohada.gc_277","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2781","Créances diverses groupe","2781","account.data_account_type_non_current_assets","l10n_ohada.gc_278","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2782","Créances divers hors groupe","2782","account.data_account_type_non_current_assets","l10n_ohada.gc_278","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2784","Banques dépôts à terme","2784","account.data_account_type_non_current_assets","l10n_ohada.gc_278","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2785","Or et métaux précieux (*)","2785","account.data_account_type_non_current_assets","l10n_ohada.gc_278","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,"(*) Pièces, barres, lingots, louis d'or et autres métaux précieux (argent, diamants...) acquis et que l'entité à l'intention de conserver de manière durable."
"pcg_2788","Autres immobilisations financières","2788","account.data_account_type_non_current_assets","l10n_ohada.gc_278","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2811","Amortissements des frais de recherche et de développement","2811","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2812","Amortissements des brevets, licences, concessions et droits similaires","2812","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2813","Amortissements des logiciels et sites internet","2813","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2814","Amortissements des marques","2814","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2815","Amortissements du fonds commercial","2815","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2816","Amortissements du droit au bail","2816","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2817","Amortissements des investissements de création","2817","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2818","Amortissements des autres droits et valeurs incorporels (*)","2818","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,"(*) FACT : ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes"
"pcg_28181","Amortissements des autres droits et valeurs incorporels (sur frais de développement et de prospection)","28181","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_28182","Amortissements des autres droits et valeurs incorporels (sur autres immobilisations incorporelles)","28182","account.data_account_type_current_assets","l10n_ohada.gc_281","l10n_ohada.ohada_chart_template",,,
"pcg_2821","Amortissements des terrains agricoles et forestiers","2821","account.data_account_type_current_assets","l10n_ohada.gc_282","l10n_ohada.ohada_chart_template",,,
"pcg_2824","Amortissements des travaux de mise en valeur des terrains","2824","account.data_account_type_current_assets","l10n_ohada.gc_282","l10n_ohada.ohada_chart_template",,,
"pcg_2831","Amortissements des bâtiments industriels, agricoles, administratifs et commerciaux sur sol propre","2831","account.data_account_type_current_assets","l10n_ohada.gc_283","l10n_ohada.ohada_chart_template",,,
"pcg_2832","Amortissements des bâtiments industriels, agricoles, administratifs et commerciaux sur sol d'autrui","2832","account.data_account_type_current_assets","l10n_ohada.gc_283","l10n_ohada.ohada_chart_template",,,
"pcg_2833","Amortissements des ouvrages d'infrastructure","2833","account.data_account_type_current_assets","l10n_ohada.gc_283","l10n_ohada.ohada_chart_template",,,
"pcg_2834","Amortissements des aménagements, agencements et installations techniques","2834","account.data_account_type_current_assets","l10n_ohada.gc_283","l10n_ohada.ohada_chart_template",,,
"pcg_2835","Amortissements des aménagements de bureaux","2835","account.data_account_type_current_assets","l10n_ohada.gc_283","l10n_ohada.ohada_chart_template",,,
"pcg_2837","Amortissements des bâtiments industriels, agricoles et commerciaux mis en concession","2837","account.data_account_type_current_assets","l10n_ohada.gc_283","l10n_ohada.ohada_chart_template",,,
"pcg_2838","Amortissements des autres installations et agencements","2838","account.data_account_type_current_assets","l10n_ohada.gc_283","l10n_ohada.ohada_chart_template",,,
"pcg_2841","Amortissements du matériel et outillage industriel et commercial","2841","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2842","Amortissements du matériel et outillage agricole","2842","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2843","Amortissements du matériel d'emballage récupérable et identifiable","2843","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2844","Amortissements du matériel et mobilier","2844","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2845","Amortissements du matériel de transport","2845","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2846","Amortissements des actifs biologiques","2846","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2847","Amortissements des agencements et aménagements du matériel et des actifs biologiques","2847","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2848","Amortissements des autres matériels","2848","account.data_account_type_current_assets","l10n_ohada.gc_284","l10n_ohada.ohada_chart_template",,,
"pcg_2911","Dépréciations des frais de développement","2911","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2912","Dépréciation des brevets, licences, concessions et droits similaires","2912","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2913","Dépréciation des logiciels et sites internet","2913","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2914","Dépréciation des marques","2914","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2915","Dépréciation du fonds commercial","2915","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2916","Dépréciation du droit au bail","2916","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2917","Dépréciation des investissements de création","2917","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2918","Dépréciation des autres droits et valeurs incorporels (*)","2918","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,"(*) FACT : ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes"
"pcg_29181","Dépréciation des autres droits et valeurs incorporels (sur frais de développement et de prospection)","29181","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_29182","Dépréciation des autres droits et valeurs incorporels (sur autres immobilisations incorporelles)","29182","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2919","Dépréciation des immobilisations incorporelles en cours (*)","2919","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,"(*) FACT : ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes"
"pcg_29191","Dépréciation des immobilisations incorporelles en cours (sur frais de développement et de prospection)","29191","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_29192","Dépréciation des immobilisations incorporelles en cours (sur brevets, licences, logiciels et droits similaires)","29192","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_29193","Dépréciation des immobilisations incorporelles en cours (sur autres immobilisations incorporelles)","29193","account.data_account_type_current_assets","l10n_ohada.gc_291","l10n_ohada.ohada_chart_template",,,
"pcg_2921","Dépréciation des terrains agricoles et forestiers","2921","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2922","Dépréciation des terrains nus","2922","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2923","Dépréciation des terrains bâtis","2923","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2925","Dépréciation des terrains de gisement","2925","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2926","Dépréciation des terrains aménagés","2926","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2927","Dépréciation des terrains mis en concession","2927","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2928","Dépréciation des autres terrains","2928","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2929","Dépréciation des aménagements de terrains en cours","2929","account.data_account_type_current_assets","l10n_ohada.gc_292","l10n_ohada.ohada_chart_template",,,
"pcg_2931","Dépréciation des bâtiments industriels, agricoles, administratifs et commerciaux sur sol propre","2931","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2932","Dépréciation des bâtiments industriels, agricoles, administratifs et commerciaux sur sol d'autrui","2932","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2933","Dépréciation des ouvrages d'infrastructures","2933","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2934","Dépréciation des installations techniques","2934","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2935","Dépréciation des aménagements de bureaux","2935","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2937","Dépréciation des bâtiments industriels, agricoles et commerciaux mis en concession","2937","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2938","Dépréciation des autres installations et agencements","2938","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2939","Dépréciation des bâtiments et installations en cours (*)","2939","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,"(*) FACT : ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes"
"pcg_29391","Dépréciation des bâtiments","29391","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_29392","Dépréciation des aménagements, agences et installations","29392","account.data_account_type_current_assets","l10n_ohada.gc_293","l10n_ohada.ohada_chart_template",,,
"pcg_2941","Dépréciation du matériel et outillage industriel et commercial","2941","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2942","Dépréciation du matériel et outillage agricole","2942","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2943","Dépréciation du matériel d'emballage récupérable et identifiable","2943","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2944","Dépréciation du matériel et mobilier","2944","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2945","Dépréciation du matériel de transport","2945","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2946","Dépréciation des actifs biologiques","2946","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2947","Dépréciation des agencements et aménagements du matériel et des actifs biologiques","2947","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2948","Dépréciation des autres matériels","2948","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2949","Dépréciation de matériel en cours (*)","2949","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,"(*) FACT : ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes"
"pcg_29491","Dépréciation du matériel, mobilier et actifs biologiques","29491","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_29492","Dépréciation du matériel de transport","29492","account.data_account_type_current_assets","l10n_ohada.gc_294","l10n_ohada.ohada_chart_template",,,
"pcg_2951","Dépréciation des avances et acomptes versés sur immobilisations incorporelles","2951","account.data_account_type_current_assets","l10n_ohada.gc_295","l10n_ohada.ohada_chart_template",,,
"pcg_2952","Dépréciation des avances et acomptes versés sur immobilisations corporelles","2952","account.data_account_type_current_assets","l10n_ohada.gc_295","l10n_ohada.ohada_chart_template",,,
"pcg_2961","Dépréciation des titres de participation dans des sociétés sous contrôle exclusif","2961","account.data_account_type_current_assets","l10n_ohada.gc_296","l10n_ohada.ohada_chart_template",,,
"pcg_2962","Dépréciation des titres de participation dans les sociétés sous contrôle conjoint","2962","account.data_account_type_current_assets","l10n_ohada.gc_296","l10n_ohada.ohada_chart_template",,,
"pcg_2963","Dépréciation des titres de participation dans les sociétés conférant une influence notable","2963","account.data_account_type_current_assets","l10n_ohada.gc_296","l10n_ohada.ohada_chart_template",,,
"pcg_2965","Dépréciation des participations dans des organismes professionnels","2965","account.data_account_type_current_assets","l10n_ohada.gc_296","l10n_ohada.ohada_chart_template",,,
"pcg_2966","Dépréciation des parts dans des GIE","2966","account.data_account_type_current_assets","l10n_ohada.gc_296","l10n_ohada.ohada_chart_template",,,
"pcg_2968","Dépréciation des autres titres de participation","2968","account.data_account_type_current_assets","l10n_ohada.gc_296","l10n_ohada.ohada_chart_template",,,
"pcg_2971","Dépréciation des prêts et créances non commerciales","2971","account.data_account_type_current_assets","l10n_ohada.gc_297","l10n_ohada.ohada_chart_template",,,
"pcg_2972","Dépréciation des prêts au personnel","2972","account.data_account_type_current_assets","l10n_ohada.gc_297","l10n_ohada.ohada_chart_template",,,
"pcg_2973","Dépréciation des créances sur l'Etat","2973","account.data_account_type_current_assets","l10n_ohada.gc_297","l10n_ohada.ohada_chart_template",,,
"pcg_2974","Dépréciation des titres immobilisés","2974","account.data_account_type_current_assets","l10n_ohada.gc_297","l10n_ohada.ohada_chart_template",,,
"pcg_2975","Dépréciation des dépôts et cautionnements versés","2975","account.data_account_type_current_assets","l10n_ohada.gc_297","l10n_ohada.ohada_chart_template",,,
"pcg_2977","Dépréciation des créances rattachées à des participations et avances à des GIE","2977","account.data_account_type_current_assets","l10n_ohada.gc_297","l10n_ohada.ohada_chart_template",,,
"pcg_2978","Dépréciation des créances financières diverses","2978","account.data_account_type_current_assets","l10n_ohada.gc_297","l10n_ohada.ohada_chart_template",,,
"pcg_3111","Marchandises A1","3111","account.data_account_type_current_assets","l10n_ohada.gc_311","l10n_ohada.ohada_chart_template",,,
"pcg_3112","Marchandises A2","3112","account.data_account_type_current_assets","l10n_ohada.gc_311","l10n_ohada.ohada_chart_template",,,
"pcg_3121","Marchandises B1","3121","account.data_account_type_current_assets","l10n_ohada.gc_312","l10n_ohada.ohada_chart_template",,,
"pcg_3122","Marchandises B2","3122","account.data_account_type_current_assets","l10n_ohada.gc_312","l10n_ohada.ohada_chart_template",,,
"pcg_3131","Animaux","3131","account.data_account_type_current_assets","l10n_ohada.gc_313","l10n_ohada.ohada_chart_template",,,
"pcg_3132","Végétaux","3132","account.data_account_type_current_assets","l10n_ohada.gc_313","l10n_ohada.ohada_chart_template",,,
"pcg_318","MARCHANDISES HORS ACTIVITÉS ORDINAIRES (H.A.O.)","318","account.data_account_type_current_assets","l10n_ohada.gc_31","l10n_ohada.ohada_chart_template",,,
"pcg_321","MATIÈRES A","321","account.data_account_type_current_assets","l10n_ohada.gc_32","l10n_ohada.ohada_chart_template",,,
"pcg_322","MATIÈRES B","322","account.data_account_type_current_assets","l10n_ohada.gc_32","l10n_ohada.ohada_chart_template",,,
"pcg_323","FOURNITURES (A, B)","323","account.data_account_type_current_assets","l10n_ohada.gc_32","l10n_ohada.ohada_chart_template",,,
"pcg_331","MATIÈRES CONSOMMABLES","331","account.data_account_type_current_assets","l10n_ohada.gc_33","l10n_ohada.ohada_chart_template",,,
"pcg_332","FOURNITURES D'ATELIER ET D'USINE","332","account.data_account_type_current_assets","l10n_ohada.gc_33","l10n_ohada.ohada_chart_template",,,
"pcg_333","FOURNITURES DE MAGASIN","333","account.data_account_type_current_assets","l10n_ohada.gc_33","l10n_ohada.ohada_chart_template",,,
"pcg_334","FOURNITURES DE BUREAU","334","account.data_account_type_current_assets","l10n_ohada.gc_33","l10n_ohada.ohada_chart_template",,,
"pcg_3351","Emballages perdus","3351","account.data_account_type_current_assets","l10n_ohada.gc_335","l10n_ohada.ohada_chart_template",,,
"pcg_3352","Emballages récupérables non identifiables","3352","account.data_account_type_current_assets","l10n_ohada.gc_335","l10n_ohada.ohada_chart_template",,,
"pcg_3353","Emballages à usage mixte","3353","account.data_account_type_current_assets","l10n_ohada.gc_335","l10n_ohada.ohada_chart_template",,,
"pcg_3358","Autres emballages","3358","account.data_account_type_current_assets","l10n_ohada.gc_335","l10n_ohada.ohada_chart_template",,,
"pcg_338","AUTRES MATIÈRES","338","account.data_account_type_current_assets","l10n_ohada.gc_33","l10n_ohada.ohada_chart_template",,,
"pcg_3411","Produits en cours P1","3411","account.data_account_type_current_assets","l10n_ohada.gc_341","l10n_ohada.ohada_chart_template",,,
"pcg_3412","Produits en cours P2","3412","account.data_account_type_current_assets","l10n_ohada.gc_341","l10n_ohada.ohada_chart_template",,,
"pcg_3421","Travaux en cours T1","3421","account.data_account_type_current_assets","l10n_ohada.gc_342","l10n_ohada.ohada_chart_template",,,
"pcg_3422","Travaux en cours T2","3422","account.data_account_type_current_assets","l10n_ohada.gc_342","l10n_ohada.ohada_chart_template",,,
"pcg_3431","Produits intermédiaires A","3431","account.data_account_type_current_assets","l10n_ohada.gc_343","l10n_ohada.ohada_chart_template",,,
"pcg_3432","Produits intermédiaires B","3432","account.data_account_type_current_assets","l10n_ohada.gc_343","l10n_ohada.ohada_chart_template",,,
"pcg_3441","Produits résiduels A","3441","account.data_account_type_current_assets","l10n_ohada.gc_344","l10n_ohada.ohada_chart_template",,,
"pcg_3442","Produits résiduels B","3442","account.data_account_type_current_assets","l10n_ohada.gc_344","l10n_ohada.ohada_chart_template",,,
"pcg_3451","Animaux","3451","account.data_account_type_current_assets","l10n_ohada.gc_345","l10n_ohada.ohada_chart_template",,,
"pcg_3452","Végétaux","3452","account.data_account_type_current_assets","l10n_ohada.gc_345","l10n_ohada.ohada_chart_template",,,
"pcg_3511","Études en cours E1","3511","account.data_account_type_current_assets","l10n_ohada.gc_351","l10n_ohada.ohada_chart_template",,,
"pcg_3512","Études en cours E2","3512","account.data_account_type_current_assets","l10n_ohada.gc_351","l10n_ohada.ohada_chart_template",,,
"pcg_3521","Prestations de services S1","3521","account.data_account_type_current_assets","l10n_ohada.gc_352","l10n_ohada.ohada_chart_template",,,
"pcg_3522","Prestations de services S2","3522","account.data_account_type_current_assets","l10n_ohada.gc_352","l10n_ohada.ohada_chart_template",,,
"pcg_361","PRODUITS FINIS A","361","account.data_account_type_current_assets","l10n_ohada.gc_36","l10n_ohada.ohada_chart_template",,,
"pcg_362","PRODUITS FINIS B","362","account.data_account_type_current_assets","l10n_ohada.gc_36","l10n_ohada.ohada_chart_template",,,
"pcg_3631","Animaux","3631","account.data_account_type_current_assets","l10n_ohada.gc_363","l10n_ohada.ohada_chart_template",,,
"pcg_3632","Végétaux","3632","account.data_account_type_current_assets","l10n_ohada.gc_363","l10n_ohada.ohada_chart_template",,,
"pcg_3638","Autres stocks (activités annexes)","3638","account.data_account_type_current_assets","l10n_ohada.gc_363","l10n_ohada.ohada_chart_template",,,
"pcg_3711","Produits intermédiaires A","3711","account.data_account_type_current_assets","l10n_ohada.gc_371","l10n_ohada.ohada_chart_template",,,
"pcg_3712","Produits intermédiaires B","3712","account.data_account_type_current_assets","l10n_ohada.gc_371","l10n_ohada.ohada_chart_template",,,
"pcg_3721","Déchets","3721","account.data_account_type_current_assets","l10n_ohada.gc_372","l10n_ohada.ohada_chart_template",,,
"pcg_3722","Rebuts","3722","account.data_account_type_current_assets","l10n_ohada.gc_372","l10n_ohada.ohada_chart_template",,,
"pcg_3723","Matières de Récupération","3723","account.data_account_type_current_assets","l10n_ohada.gc_372","l10n_ohada.ohada_chart_template",,,
"pcg_3731","Animaux","3731","account.data_account_type_current_assets","l10n_ohada.gc_373","l10n_ohada.ohada_chart_template",,,
"pcg_3732","Végétaux","3732","account.data_account_type_current_assets","l10n_ohada.gc_373","l10n_ohada.ohada_chart_template",,,
"pcg_3738","Autres stocks (activités annexes)","3738","account.data_account_type_current_assets","l10n_ohada.gc_373","l10n_ohada.ohada_chart_template",,,
"pcg_381","MARCHANDISES EN COURS DE ROUTE","381","account.data_account_type_current_assets","l10n_ohada.gc_38","l10n_ohada.ohada_chart_template",,,
"pcg_382","MATIÈRES PREMIÈRES ET FOURNITURES LIÉES EN COURS DE ROUTE","382","account.data_account_type_current_assets","l10n_ohada.gc_38","l10n_ohada.ohada_chart_template",,,
"pcg_383","AUTRES APPROVISIONNEMENTS EN COURS DE ROUTE","383","account.data_account_type_current_assets","l10n_ohada.gc_38","l10n_ohada.ohada_chart_template",,,
"pcg_386","PRODUITS FINIS EN COURS DE ROUTE","386","account.data_account_type_current_assets","l10n_ohada.gc_38","l10n_ohada.ohada_chart_template",,,
"pcg_3871","Stock en consignation","3871","account.data_account_type_current_assets","l10n_ohada.gc_387","l10n_ohada.ohada_chart_template",,,
"pcg_3872","Stock en dépôt","3872","account.data_account_type_current_assets","l10n_ohada.gc_387","l10n_ohada.ohada_chart_template",,,
"pcg_388","STOCK PROVENANT D'IMMOBILISATIONS MISES HORS SERVICE OU AU REBUT","388","account.data_account_type_current_assets","l10n_ohada.gc_38","l10n_ohada.ohada_chart_template",,,
"pcg_391","DÉPRÉCIATIONS DES STOCKS DE MARCHANDISES","391","account.data_account_type_current_assets","l10n_ohada.gc_39","l10n_ohada.ohada_chart_template",,,
"pcg_392","DÉPRÉCIATIONS DES STOCKS DE MATIÈRES PREMIÈRES ET FOURNITURES LIÉES","392","account.data_account_type_current_assets","l10n_ohada.gc_39","l10n_ohada.ohada_chart_template",,,
"pcg_393","DÉPRÉCIATIONS DES STOCKS D'AUTRES APPOVISIONNEMENTS","393","account.data_account_type_current_assets","l10n_ohada.gc_39","l10n_ohada.ohada_chart_template",,,
"pcg_394","DÉPRÉCIATIONS DES PRODUCTIONS EN COURS","394","account.data_account_type_current_assets","l10n_ohada.gc_39","l10n_ohada.ohada_chart_template",,,
"pcg_395","DÉPRÉCIATIONS DES SERVICES EN COURS","395","account.data_account_type_current_assets","l10n_ohada.gc_39","l10n_ohada.ohada_chart_template",,,
